"X","Y","id"
-121.574684,36.9995709990929,"sens_840060850002"
-121.5555,44.292099999057,"sens_840410170004"
-121.509004,38.5612499990802,"sens_840MMCA81024"
-121.500678,38.5688459990801,"sens_840840MMCA81047"
-121.500592,38.5688569990801,"sens_840840MMCA81050"
-121.49311,38.5684399990801,"sens_840060670010"
-121.488398,45.7359309990571,"sens_840840530390006"
-121.4406,37.682499999087,"sens_840060773005"
-121.420838,38.3025909990821,"sens_840060670011"
-121.368007,38.6138039990798,"sens_840060670006"
-121.3621,36.8434249990943,"sens_840060690002"
-121.312554,44.0639159990572,"sens_840410170120"
-121.3,38.8899999990778,"sens_840060612001"
-121.26897,37.9507499990848,"sens_840060771002"
-121.26498,38.7464299990788,"sens_840060610006"
-121.235001,40.3018989990692,"sens_840060631007"
-121.211131,38.4944749990806,"sens_840060675003"
-121.203387,45.602418999057,"sens_840410650007"
-121.131599,44.6305999990568,"sens_840410310007"
-121.126371,36.2092859991004,"sens_840060530008"
-121.103897,38.9378009990775,"sens_840060610002"
-121.055603,39.2344019990755,"sens_840060570005"
-120.994212,37.6421649990873,"sens_840060990005"
-120.9528,39.1002999990764,"sens_840060610004"
-120.9478,39.9368999990712,"sens_840060639901"
-120.844773,44.299786999057,"sens_840410130100"
-120.8358,37.4882999990886,"sens_840060990006"
-120.729317,46.3754309990579,"sens_840530770016"
-120.680277,38.2018499990829,"sens_840060090001"
-120.6693,35.2565099991103,"sens_840060792006"
-120.666203,35.4945559991077,"sens_840060798002"
-120.6647,47.5987999990608,"sens_840530070010"
-120.595915,38.7657739990787,"sens_840MMCA81006"
-120.58777,35.0467599991126,"sens_840060792007"
-120.56389,35.0207899991129,"sens_840060792004"
-120.545,46.9935999990592,"sens_840530370002"
-120.512283,46.5949519990583,"sens_840530770009"
-120.471664,39.8083339990719,"sens_840060631010"
-120.456703,34.6377979991173,"sens_840060832004"
-120.435611,34.9428719991138,"sens_840060831008"
-120.433601,37.2816999990904,"sens_840060470003"
-120.3822,36.6323999990963,"sens_840060192009"
-120.353969,42.1892149990612,"sens_840410370001"
-120.34195,47.4306099990603,"sens_840530070011"
-120.1906,48.4771999990639,"sens_840530470010"
-120.170303,39.3385999990748,"sens_840060571001"
-120.1488,39.1659999990759,"sens_840060611004"
-120.0991,36.1993999991005,"sens_840060192008"
-120.0341,36.9532999990933,"sens_840060392010"
-120.02306,47.8386099990616,"sens_840530070007"
-119.9981,46.3203299990578,"sens_840530770005"
-119.84595,47.2412599990598,"sens_840530251003"
-119.827797,34.4453009991195,"sens_840060832011"
-119.77321,36.7853799990948,"sens_840060190011"
-119.766409,39.1448039990761,"sens_840325100020"
-119.746764,39.5409199990735,"sens_840320311005"
-119.739606,39.3998409990744,"sens_840320310025"
-119.732101,38.8976109990778,"sens_840320050007"
-119.718738,39.6214619990731,"sens_840320311007"
-119.7164,36.8191989990945,"sens_840060195001"
-119.69091,34.4277499991198,"sens_840060830011"
-119.587094,37.7487069990865,"sens_840060431001"
-119.518959,48.3999899990636,"sens_840530470013"
-119.29095,36.3325199990992,"sens_840061072002"
-119.2726,47.1302999990595,"sens_840530251002"
-119.2313,34.4480599991195,"sens_840061111004"
-119.2015,46.2182999990577,"sens_840530050002"
-119.14318,34.2523899991218,"sens_840061113001"
-119.120278,37.9620689990847,"sens_840060510005"
-119.062613,35.3566149991092,"sens_840060290014"
-119.055,36.0318999991022,"sens_840061072010"
-119.048302,43.5892499990578,"sens_840410250003"
-119.0189,36.6971999990957,"sens_840840060199999"
-119.0021,46.5753999990583,"sens_840530210002"
-118.974748,48.1670999990627,"sens_000TT1010002"
-118.966515,37.6457179990873,"sens_840060510001"
-118.951302,44.4179989990569,"sens_840410230002"
-118.87051,34.2101699991223,"sens_840061110007"
-118.8647,34.8415999991149,"sens_840060292009"
-118.826897,36.4893989990976,"sens_840061070009"
-118.823033,45.6522309990571,"sens_840410590121"
-118.8108,36.1357999991011,"sens_840840061079998"
-118.80998,34.40427999912,"sens_840061110009"
-118.68369,34.2763199991215,"sens_840061112002"
-118.5331,34.1991999991225,"sens_840060371201"
-118.5283,34.3832999991203,"sens_840060376012"
-118.4167,37.3666999990897,"sens_840060271023"
-118.381897,47.1279979990595,"sens_840530010003"
-118.3514,46.0587999990575,"sens_840530710005"
-118.330835,37.3607009990897,"sens_840060270002"
-118.226755,34.0664289991241,"sens_840060371103"
-118.20242,48.2969599990632,"sens_000TT1010003"
-118.175278,33.7922209991275,"sens_840060374004"
-118.14778,35.0504499991126,"sens_840060290011"
-118.130689,34.6695889991169,"sens_840060379033"
-118.0778,45.3234999990569,"sens_840410610123"
-117.988602,47.8852009990617,"sens_840530650002"
-117.985,46.3179999990578,"sens_840530130002"
-117.938509,33.830585999127,"sens_840060590007"
-117.8739,46.8152999990588,"sens_840530750005"
-117.871,36.4877999990977,"sens_840060271003"
-117.8508,34.1438999991232,"sens_840060370016"
-117.8446,44.7882199990568,"sens_840410010004"
-117.614764,46.4744379990581,"sens_840840530230001"
-117.4925,33.9963869991249,"sens_840060658005"
-117.4263,47.6996999990611,"sens_840530630047"
-117.415831,33.9994489991249,"sens_840060658001"
-117.396156,33.2170259991349,"sens_840060731008"
-117.3685,47.2312999990597,"sens_840530750006"
-117.364899,47.672500999061,"sens_840530630021"
-117.34327,47.8082259990614,"sens_840530639995"
-117.331027,33.6765349991289,"sens_840060659001"
-117.3306,34.5099999991188,"sens_840060710306"
-117.296066,45.4263509990569,"sens_840410630001"
-117.272275,34.243131999122,"sens_840060710005"
-117.257652,47.663962999061,"sens_840530639997"
-117.1801,46.7244999990586,"sens_840530750003"
-117.072197,33.5830989991301,"sens_840060650016"
-117.059799,46.425597999058,"sens_840530030004"
-116.991402,46.408500999058,"sens_840160690012"
-116.979172,44.261693999057,"sens_840160871004"
-116.954597,46.7281989990586,"sens_840160570005"
-116.944222,32.7895609991406,"sens_840060731022"
-116.929486,32.5793609991434,"sens_840060731014"
-116.885902,47.33859999906,"sens_840160090011"
-116.858419,33.9207579991259,"sens_840060650012"
-116.8062,46.397199999058,"sens_000840TT1820013"
-116.768326,32.8422969991398,"sens_840060731006"
-116.732719,33.749312999128,"sens_840MMCA81021"
-116.570297,47.31669999906,"sens_840160090010"
-116.562676,43.5803099990578,"sens_840160270002"
-116.556557,48.2918209990632,"sens_840160170003"
-116.359419,48.8940139990657,"sens_840160211008"
-116.359419,48.9983329990662,"sens_840160211007"
-116.347853,43.6006989990578,"sens_840160010010"
-116.269409,43.6478879990577,"sens_840160010020"
-116.236867,47.5367119990606,"sens_840160790017"
-116.1897,33.7196899991284,"sens_000840TT5980500"
-116.115196,45.9313009990573,"sens_840160490002"
-116.1065,44.8901969990568,"sens_840160850002"
-116.0275,46.2093999990577,"sens_000840TT1820003"
-116.027496,46.2093999990577,"sens_840160490003"
-115.972386,44.1044979990572,"sens_840160150002"
-115.838557,43.8230169990575,"sens_840160150001"
-115.8201,33.747199999128,"sens_840060650010"
-115.5617,32.7916999991405,"sens_840060251003"
-115.548,48.3840999990635,"sens_840300530018"
-115.48307,32.6761799991421,"sens_840060250005"
-115.357087,35.7856649991047,"sens_840320031019"
-115.323746,47.5943949990608,"sens_840300890007"
-115.253333,36.1063889991014,"sens_840320030043"
-115.238282,36.2705919990998,"sens_840320030075"
-115.175654,36.1397069991011,"sens_840320031501"
-115.11393,36.1639619991008,"sens_840320030561"
-115.078742,36.1418749991011,"sens_840320030540"
-115.052942,36.048704999102,"sens_840320030298"
-114.614441,32.6902769991419,"sens_840040278011"
-114.494717,42.56508899906,"sens_840160830007"
-114.371094,43.6825559990577,"sens_840160130004"
-114.2525,42.6799999990597,"sens_840160530003"
-114.224273,47.0129069990592,"sens_840300630037"
-114.189272,48.3636939990635,"sens_840300290049"
-114.158889,46.2436209990577,"sens_840300810007"
-114.020549,46.8422969990588,"sens_840300630024"
-113.890285,45.1819069990568,"sens_840160590004"
-113.786817,42.6078169990599,"sens_840160671011"
-113.558611,34.2438889991219,"sens_840040128000"
-113.476182,47.1756299990596,"sens_840300630038"
-113.3052,37.1789999990913,"sens_840490530007"
-113.055524,37.7474449990865,"sens_840490210005"
-112.642518,45.2064479990568,"sens_840MMMT10001"
-112.500893,46.0023989990574,"sens_840300930005"
-112.460297,42.8767009990592,"sens_840160050015"
-112.458889,42.58983299906,"sens_840160050020"
-112.363842,48.6074059990644,"sens_840MMMT10006"
-112.355,40.6005559990676,"sens_840490450004"
-112.1915,33.5693999991303,"sens_840040132001"
-112.142601,33.4837989991314,"sens_840040130019"
-112.1181,33.4264999991321,"sens_840040139812"
-112.095001,33.5036009991311,"sens_840040139997"
-112.0731,33.4032999991324,"sens_840040134003"
-112.066299,33.5602989991304,"sens_840040131004"
-112.046503,43.4646959990581,"sens_840160190011"
-112.03705,32.8847609991393,"sens_840040213015"
-112.036305,40.4964079990682,"sens_840490353013"
-112.0131,46.6587999990584,"sens_840300490026"
-111.987164,46.8504999990588,"sens_840300490004"
-111.9347,33.4123999991323,"sens_840040134005"
-111.9309,40.7954999990667,"sens_840490353010"
-111.894167,40.5980559990677,"sens_840113490352005"
-111.885498,40.8979989990662,"sens_840490110004"
-111.871696,40.733500999067,"sens_840490353006"
-111.8651,33.4104999991323,"sens_840040131003"
-111.864167,42.0822219990615,"sens_840840160410002"
-111.85194,41.8427779990623,"sens_840490050007"
-111.800475,43.8094859990575,"sens_840160650002"
-111.7136,40.341399999069,"sens_840490494001"
-111.660202,40.1363979990701,"sens_840490495010"
-111.61472,42.6516699990598,"sens_840160291009"
-111.303317,47.4943179990605,"sens_840300130001"
-111.089618,44.6570139990568,"sens_840300310017"
-111.056282,45.6837649990571,"sens_840300310019"
-111.037709,32.322572999147,"sens_840040190011"
-110.9822,32.2952999991474,"sens_840040191028"
-110.9797,32.1730999991491,"sens_840040191032"
-110.9667,32.249999999148,"sens_840040191113"
-110.936722,31.3372039991614,"sens_840040230004"
-110.830833,44.373055999057,"sens_840560391013"
-110.009,40.2942999990692,"sens_840490130002"
-109.8708,42.8697999990593,"sens_840560350101"
-109.677483,48.5510189990642,"sens_840840MMMT10007"
-109.56083,40.4647219990683,"sens_840490471004"
-109.455315,47.0485369990593,"sens_840300270006"
-108.761002,40.0869409990703,"sens_840081030006"
-108.7203,42.5274999990601,"sens_840560130099"
-108.561096,39.0635989990766,"sens_840080770017"
-108.426551,45.8063569990572,"sens_840301110087"
-107.862471,48.3175069990633,"sens_840300710010"
-107.782303,39.5317989990736,"sens_840080450007"
-107.6022,38.8762999990779,"sens_840840080290007"
-106.751211,32.3103319991472,"sens_840350130025"
-106.6828,31.7877999991547,"sens_840350130022"
-106.651901,35.0185999991129,"sens_840350010029"
-106.6044,35.1440999991115,"sens_840350010026"
-106.603897,35.1878009991111,"sens_840350011013"
-106.5992,32.0035999991516,"sens_840350130016"
-106.584702,35.1352999991116,"sens_840350010023"
-106.5077,35.1849999991111,"sens_840350011012"
-106.501111,31.768055999155,"sens_840481410037"
-106.48982,45.3661509990569,"sens_840300870001"
-106.402802,31.7466999991553,"sens_840481410055"
-106.36501,42.8223099990594,"sens_840560250100"
-106.28774,31.6675199991565,"sens_840481410057"
-106.0797,35.6197999991064,"sens_840350490021"
-105.5833,36.3832999990987,"sens_840350550005"
-105.37028,45.4402949990569,"sens_840300750001"
-105.079765,40.5712589990678,"sens_840080690009"
-105.07,39.5338999990736,"sens_840080350004"
-105.015313,39.7321439990724,"sens_840080310027"
-104.988469,39.7856219990721,"sens_840080310028"
-104.9394,39.7385999990723,"sens_840080310013"
-104.938463,39.8283869990718,"sens_840080010008"
-104.8286,38.8479999990781,"sens_840080410017"
-104.778336,41.1822199990649,"sens_840560210100"
-104.7061,40.4146999990686,"sens_840081230006"
-104.676864,47.8678999990617,"sens_840300830002"
-104.52277,41.0853599990654,"sens_840840560210003"
-103.483658,43.5576129990579,"sens_840460330132"
-103.273777,44.0873969990572,"sens_840461030020"
-103.2642,47.6010999990608,"sens_840380530002"
-103.1233,32.7266999991414,"sens_840350250008"
-102.645997,47.34258899906,"sens_840840380250004"
-102.402199,48.6418989990646,"sens_840380130004"
-102.334756,31.8702529991535,"sens_840481351014"
-101.941109,43.7469439990576,"sens_840460710001"
-101.78698,33.5852999991301,"sens_840483031028"
-101.7669,47.2985999990599,"sens_840380570004"
-101.571583,47.9408609990619,"sens_840381010003"
-101.4281,47.1857999990596,"sens_840380650002"
-100.7681,46.8252999990588,"sens_840380150003"
-100.451155,28.7046069992046,"sens_840483230004"
-100.287269,44.373785999057,"sens_840460650003"
-99.7636,38.7702999990787,"sens_840201950001"
-99.5333,27.5993999992247,"sens_840484790313"
-98.9353,36.1588999991009,"sens_840400430860"
-98.620003,29.5149989991905,"sens_840480290032"
-98.580505,29.4239329991921,"sens_840480290677"
-98.551396,29.3328029991936,"sens_840480290676"
-98.428802,34.6329989991173,"sens_840400310651"
-98.39139,29.5293999991903,"sens_840480291069"
-98.311699,29.2752989991946,"sens_840480290059"
-98.29107,26.2262259992514,"sens_840482150043"
-97.760002,30.3541999991767,"sens_840484530014"
-97.7131,30.2632999991782,"sens_840484530021"
-97.69166,30.3538599991767,"sens_840484531068"
-97.577674,35.5029679991076,"sens_840401090097"
-97.4936,25.8924999992581,"sens_840480610006"
-97.4883,35.3199999991096,"sens_840400270049"
-97.474197,34.2569009991218,"sens_840400190297"
-97.472198,35.6128009991065,"sens_840401091037"
-97.4657,27.8118139992208,"sens_840483550034"
-97.4314,27.8041999992209,"sens_840483550032"
-97.431158,31.1225269991646,"sens_840480271045"
-97.356567,32.8058179991404,"sens_840484391002"
-97.3414,32.759199999141,"sens_840484391006"
-97.337983,32.6647389991423,"sens_840484391053"
-97.3139,37.7010999990868,"sens_840201730010"
-97.2986,27.426899999228,"sens_840482730314"
-97.128802,44.8996499990568,"sens_840460290002"
-97.081278,36.6971889990957,"sens_840400710604"
-97.0706,31.6530999991567,"sens_840483091037"
-97.026922,32.4820809991448,"sens_840481390016"
-96.854698,46.933600999059,"sens_840380171004"
-96.807299,44.348603999057,"sens_840460110003"
-96.707208,42.7515179990595,"sens_840461270001"
-96.700768,43.5479199990579,"sens_840460990008"
-96.675733,40.8125579990666,"sens_840311090022"
-96.3992,32.0318999991511,"sens_840483491051"
-96.3175,32.5649999991436,"sens_840482570005"
-96.0033,35.952499999103,"sens_840401430174"
-95.976402,36.2066989991004,"sens_840401431127"
-95.9731,41.2473999990646,"sens_840310550019"
-95.956078,41.1333169990651,"sens_840311530007"
-95.8467,46.8510999990588,"sens_840270052013"
-95.835,44.4571999990569,"sens_840270834210"
-95.794128,34.9060819991142,"sens_840401210415"
-95.7114,39.0241999990769,"sens_840201770013"
-95.425,30.3502999991768,"sens_840483390078"
-95.2575,29.7338999991869,"sens_840482011035"
-95.2206,29.7680999991863,"sens_840482011034"
-95.128508,29.6700249991879,"sens_840482011039"
-95.044998,40.9700009990659,"sens_840191370002"
-95.0311,29.7707999991862,"sens_840482010058"
-95.029172,47.8781589990617,"sens_840270072304"
-95.0156,29.5830999991894,"sens_840482011050"
-94.858333,39.7416669990723,"sens_840290210005"
-94.7464,38.8385999990782,"sens_840200910010"
-94.669701,35.750598999105,"sens_840400019009"
-94.6356,39.1174999990763,"sens_840202090021"
-94.60166,47.3844299990602,"sens_840270213410"
-94.57983,38.7596099990787,"sens_840290370003"
-94.57055,39.1046499990763,"sens_840290950034"
-94.524414,35.4081379991086,"sens_840401359021"
-94.450513,39.0479109990767,"sens_840290950042"
-94.376389,39.3030559990751,"sens_840290470005"
-94.3178,29.8639519991847,"sens_840482450022"
-94.1681,32.6705999991422,"sens_840482030002"
-94.1433,46.394399999058,"sens_840270353204"
-94.1333,45.549999999057,"sens_840271453052"
-94.1167,36.1796999991007,"sens_840051430005"
-94.075671,33.435488999132,"sens_840480371031"
-94.03474,37.7009699990868,"sens_840290390001"
-93.9139,29.9218999991837,"sens_840482450021"
-93.8731,30.1799999991795,"sens_840483611100"
-93.6686,45.2107999990568,"sens_840271713201"
-93.512497,44.7893979990568,"sens_840271390505"
-93.299692,37.2560689990906,"sens_840290770036"
-93.285803,44.7061229990568,"sens_840270370480"
-93.285,30.2624999991782,"sens_840220190008"
-93.2581,44.9535999990568,"sens_840270530963"
-93.2551,44.9652999990568,"sens_840270530962"
-93.2372,44.7382999990568,"sens_840270370470"
-93.2139,45.1424999990568,"sens_840270031002"
-93.0356,44.9593999990568,"sens_840271230871"
-92.5393,47.5211999990606,"sens_840271377001"
-92.511722,46.7136939990586,"sens_840270177417"
-92.4497,43.9946999990573,"sens_840271095008"
-92.3283,34.6810999991168,"sens_840051191008"
-92.315804,42.5013999990602,"sens_840190130009"
-92.2758,34.7560999991159,"sens_840051190007"
-92.166946,46.7438889990586,"sens_840271377554"
-92.0892,46.8182999990588,"sens_840271377550"
-92.042801,30.2257999991788,"sens_840220550007"
-91.503471,41.658194999063,"sens_840191032001"
-91.4953,47.9463999990619,"sens_840270750005"
-91.413002,44.7613979990568,"sens_840550350014"
-91.225,43.7780999990576,"sens_840550630012"
-91.1769,30.462199999175,"sens_840220330009"
-91.0684,41.401399999064,"sens_840191390019"
-90.7653,29.7638999991864,"sens_840220570004"
-90.734167,33.750832999128,"sens_840280110002"
-90.6986,46.6143999990584,"sens_840550030010"
-90.696373,42.6921309990597,"sens_840550430009"
-90.6,45.2038999990568,"sens_840551198001"
-90.587502,41.5299989990635,"sens_840191630015"
-90.5172,41.5143999990636,"sens_840171613002"
-90.398436,38.448580999081,"sens_840290990019"
-90.281144,38.6310569990796,"sens_840295100094"
-90.2728,30.0410999991818,"sens_840220511001"
-90.263611,38.5424999990803,"sens_840295100007"
-90.225928,32.3469049991467,"sens_840280490021"
-90.211899,41.8231009990624,"sens_840190450019"
-90.1997,30.4292999991755,"sens_840221030002"
-90.198548,38.6564489990795,"sens_840295100085"
-90.1911,35.196699999111,"sens_840050350005"
-90.18977,38.6564299990795,"sens_840295100093"
-90.182722,32.3291109991469,"sens_840280490020"
-90.160614,38.6118929990798,"sens_840171630010"
-90.1397,38.7044999990791,"sens_840171191007"
-90.1014,29.9932999991826,"sens_840220710012"
-89.987778,34.8205559991152,"sens_840280330002"
-89.9761,29.9430999991834,"sens_840220870007"
-89.85022,35.1515879991114,"sens_840471570075"
-89.6908,47.972099999062,"sens_840270317810"
-89.6803,43.4355999990581,"sens_840551110007"
-89.6536,46.0480999990575,"sens_840551250001"
-89.644164,39.8319209990718,"sens_840171670012"
-89.5889,40.6977999990672,"sens_840171430037"
-89.395798,30.3007999991776,"sens_840280450003"
-89.3819,36.0527999991019,"sens_840470450004"
-89.3572,43.1007999990587,"sens_840550250041"
-89.287498,31.3227789991616,"sens_840280350004"
-89.0497,30.3899999991761,"sens_840280470008"
-88.9975,40.5168999990681,"sens_840171132003"
-88.9256,39.8668999990716,"sens_840171150013"
-88.81959,35.7053379991055,"sens_840840471130010"
-88.81,45.563899999057,"sens_840550410007"
-88.625,38.0889019990837,"sens_840170650002"
-88.621109,43.466109999058,"sens_840550270001"
-88.5725,37.0580999990924,"sens_840211451024"
-88.533897,30.3775009991763,"sens_840280590006"
-88.3956,44.306899999057,"sens_840550870009"
-88.372549,40.0522409990705,"sens_840170191001"
-88.27792,32.3625299991465,"sens_840011190003"
-88.215,43.0202999990589,"sens_840551330027"
-88.1906,41.2221999990648,"sens_840171971011"
-88.1522,41.7713999990626,"sens_840170434002"
-88.116474,41.5268849990635,"sens_840171971002"
-87.9939,44.5166999990569,"sens_840550090005"
-87.93434,42.9325699990591,"sens_840550790056"
-87.9333,43.0177999990589,"sens_840550790010"
-87.9125,43.0610999990588,"sens_840550790026"
-87.8111,42.5046999990602,"sens_840550590019"
-87.81,43.498099999058,"sens_840550890009"
-87.7994,42.1405999990613,"sens_840170314201"
-87.748826,41.8643289990622,"sens_840170316005"
-87.7325,41.670799999063,"sens_840170310001"
-87.7136,41.7546999990626,"sens_840170310076"
-87.5772,38.0132999990843,"sens_840181630021"
-87.557392,41.5786029990633,"sens_840840170310119"
-87.495044,41.5944269990632,"sens_840180890036"
-87.419726,35.1168659991118,"sens_840840470990003"
-87.4014,39.4860999990739,"sens_840181670018"
-87.384666,36.6114109990965,"sens_840840471252001"
-87.3047,41.6066999990632,"sens_840180890022"
-87.1992,41.6174999990632,"sens_840181270024"
-87.0756,37.7807999990862,"sens_840210590005"
-87.0096,35.6518799991061,"sens_840471192007"
-87.0081,30.3941999991761,"sens_840121130015"
-87.0036,33.3310999991334,"sens_840010731005"
-86.9706,34.5285999991186,"sens_840011030011"
-86.9425,33.8016999991274,"sens_840010735003"
-86.9242,33.4996999991312,"sens_840010732003"
-86.8525,40.4315999990685,"sens_840181570008"
-86.796389,33.5652779991303,"sens_840010736004"
-86.7386,36.1766999991007,"sens_840470370023"
-86.591698,34.6916999991166,"sens_840010890014"
-86.5492,33.5452999991306,"sens_840010731010"
-86.504747,39.159371999076,"sens_840181050003"
-86.2564,32.4068999991458,"sens_840011011002"
-86.21487,37.0492599990924,"sens_840212270009"
-86.2147,39.7888999990721,"sens_840180970081"
-86.2147,41.6966999990629,"sens_840181410015"
-86.1481,37.1313999990917,"sens_840210610501"
-86.13088,39.7879329990721,"sens_840180970087"
-86.1147,39.8107999990719,"sens_840180970078"
-86.109718,40.4813489990682,"sens_840180670004"
-85.96833,41.656943999063,"sens_840180390008"
-85.939546,39.960883999071,"sens_840180570007"
-85.8961,38.0607999990839,"sens_840211110051"
-85.891332,39.2374569990755,"sens_840180050008"
-85.8517,37.7063999990868,"sens_840210930006"
-85.82675,38.2315799990826,"sens_840211111041"
-85.741337,38.2881909990822,"sens_840840180190010"
-85.738098,30.1289009991803,"sens_840120050006"
-85.7121,38.1934999990829,"sens_840211110075"
-85.671097,42.984698999059,"sens_840260810020"
-85.6544,38.2285999990826,"sens_840211110067"
-85.652222,40.1255569990701,"sens_840180950011"
-85.629444,41.169721999065,"sens_840181830003"
-85.6044,30.8474999991689,"sens_840120590004"
-85.5744,38.182499999083,"sens_840211110080"
-85.5419,42.2780999990609,"sens_840260770008"
-85.4921,36.1856999991006,"sens_840471410005"
-85.32333,34.2605399991217,"sens_840131150003"
-85.3009,34.9788999991134,"sens_840132950002"
-85.2931,35.0507999991126,"sens_840470654002"
-85.101816,41.0949649990653,"sens_840180030004"
-84.9436,32.5213999991442,"sens_840132150008"
-84.891899,44.310599999057,"sens_840261130001"
-84.72049,39.8356199990718,"sens_840391351001"
-84.69086,39.2149399990756,"sens_840390610010"
-84.5992,35.4510999991082,"sens_840471071002"
-84.562867,42.7613799990595,"sens_840260650018"
-84.5439,35.9385999991031,"sens_840471450004"
-84.538375,39.1460249990761,"sens_840390610048"
-84.50404,39.1288599990762,"sens_840390610040"
-84.5,38.0649999990839,"sens_840210670012"
-84.4744,39.0216999990769,"sens_840210373002"
-84.391418,33.7783149991277,"sens_840131210056"
-84.36612,39.2786999990752,"sens_840390610006"
