"date","FIPS","hospitalizations","aerosols","pm25"
2020-04-01,"06085",160,-1.30499708652496,4.63076923076923
2020-04-01,"06087",2,-1.4264777302742,3.05384615384615
2020-04-01,"06089",1,-1.48368060588837,2.79423076923077
2020-04-01,"06093",0,-1.21655830883227,NA
2020-04-01,"06095",14,-1.45699553725977,2.01538461538462
2020-04-01,"06097",5,-1.16384753584862,2.57692307692308
2020-04-01,"06099",25,-1.21322274208069,1.81346153846154
2020-04-01,"06101",0,-1.25492238998413,1.33076923076923
2020-04-01,"06103",0,-0.978189169747052,1.21153846153846
2020-04-01,"06105",0,-1.72664983243514,2.13076923076923
2020-04-01,"06107",4,0.188993945717812,6.57307692307692
2020-04-01,"06109",0,-1.26422537330497,NA
2020-04-01,"06111",22,-1.49352490901947,4.42692307692307
2020-04-01,"06113",3,-1.38571748649387,1.53461538461538
2020-04-01,"06115",2,-1.73085248470306,NA
2020-04-02,"06001",57,-1.15033507347107,4.30576923076923
2020-04-02,"06005",0,-1.54294319430137,NA
2020-04-02,"06007",4,-1.20692127943039,2.08076923076923
2020-04-02,"06009",0,-1.40642643396261,4.67307692307692
2020-04-02,"06011",0,-1.07353556156158,1.52307692307692
2020-04-02,"06013",32,-1.41590539008983,3.82115384615385
2020-04-02,"06015",0,-1.46233975887299,4.03461538461538
2020-04-02,"06017",15,-1.62416241370545,NA
2020-04-02,"06019",17,-1.13576477766037,2.70384615384615
2020-04-02,"06021",0,-1.21506506204605,1.73076923076923
2020-04-02,"06023",1,-1.06598579099716,NA
2020-04-02,"06025",4,-0.877746093630672,9.08461538461538
2020-04-02,"06027",8,-0.887740217873216,3.97884615384616
2020-04-02,"06029",27,-0.836290240287781,4.79615384615385
2020-04-02,"06031",2,-0.666447289881562,NA
2020-04-02,"06033",0,-1.46200442292879,NA
2020-04-02,"06035",0,-0.981362283229828,NA
2020-04-02,"06037",818,-1.692651450634,9.88461538461539
2020-04-02,"06039",1,-1.78690217458993,3.85384615384615
2020-04-02,"06041",7,-1.47363251447678,3.93846153846154
2020-04-02,"06043",0,-1.43014582093576,3.95769230769231
2020-04-02,"06045",0,-1.40772956609726,3.88846153846154
2020-04-02,"06047",4,-1.16775035858154,4.74347826086957
2020-04-02,"06049",0,-1.03391778469086,NA
2020-04-02,"06051",18,-0.683604884892702,3.05
2020-04-02,"06053",14,-1.03942895727028,3.9
2020-04-02,"06055",1,-1.34993243217468,3.12307692307692
2020-04-02,"06057",38,-1.65810495615005,3.47647058823529
2020-04-02,"06059",129,-0.329555523581803,8.76153846153846
2020-04-02,"06061",32,-1.79086631127981,4.58846153846154
2020-04-02,"06063",0,-1.58016509008464,6.42307692307692
2020-04-02,"06065",136,-1.2309122612739,8.88076923076923
2020-04-02,"06067",71,-1.06646436742697,1.81153846153846
2020-04-02,"06069",2,-1.50482665613621,4.74615384615385
2020-04-02,"06071",126,-0.393276751041412,6.49230769230769
2020-04-02,"06073",144,-1.17144095455723,10.4269230769231
2020-04-02,"06075",75,-0.959866732358932,5.73076923076923
2020-04-02,"06077",42,-0.893641753704416,2.72692307692308
2020-04-02,"06079",5,-1.3425652564437,10.4288461538462
2020-04-02,"06081",62,-1.6144028427266,6.08076923076923
2020-04-02,"06083",26,-1.16761809587479,6.56923076923077
2020-04-02,"06085",163,-1.1756049990654,5
2020-04-02,"06087",4,-1.33786034077689,3.05384615384615
2020-04-02,"06089",2,-1.2827320098877,2.71730769230769
2020-04-02,"06093",0,-0.944204568862915,NA
2020-04-02,"06095",15,-1.19132900238037,2.95769230769231
2020-04-02,"06097",8,-1.23106497526169,3.25769230769231
2020-04-02,"06099",30,-1.0762412250042,2.04807692307692
2020-04-02,"06101",0,-1.05650636553764,1.25384615384615
2020-04-02,"06103",0,-1.12309486676549,1.39230769230769
2020-04-02,"06105",0,-1.67604586121841,4.16153846153846
2020-04-02,"06107",4,-1.40895826317233,7.03846153846154
2020-04-02,"06109",0,-0.856791692523209,NA
2020-04-02,"06111",27,0.285023640387072,6.80576923076923
2020-04-02,"06113",3,-1.10980882212686,1.45769230769231
2020-04-02,"06115",2,-1.25915801525116,NA
2020-04-03,"06001",64,-0.814657807350159,4.59615384615384
2020-04-03,"06005",0,-1.60619550943375,NA
2020-04-03,"06007",3,-1.20555937290192,6.26538461538462
2020-04-03,"06009",0,-1.36487072706223,4.81538461538462
2020-04-03,"06011",1,-0.873693764209747,2.24230769230769
2020-04-03,"06013",31,-1.39339733123779,4.54038461538462
2020-04-03,"06015",0,-1.91119050979614,4.13846153846154
2020-04-03,"06017",15,-1.24162924289703,NA
2020-04-03,"06019",15,-0.918828427791595,1.31923076923077
2020-04-03,"06021",0,-1.35261463136818,2.26923076923077
2020-04-03,"06023",1,-1.50626218318939,NA
2020-04-03,"06025",9,-0.669128596782684,5.63461538461539
2020-04-03,"06027",8,-1.3017138838768,4.21923076923077
2020-04-03,"06029",35,-1.09187138080597,4.98076923076923
2020-04-03,"06031",0,-0.271034270524979,NA
2020-04-03,"06033",0,-1.64406430721283,NA
2020-04-03,"06035",0,-0.935439391863023,NA
2020-04-03,"06037",962,-1.32928061485291,10.9346153846154
2020-04-03,"06039",0,-1.31941866874695,3.32692307692308
2020-04-03,"06041",6,-1.82784948962586,3.93076923076923
2020-04-03,"06043",0,-1.47000098228455,4.10384615384615
2020-04-03,"06045",0,-1.69061573919841,4.27115384615384
2020-04-03,"06047",4,-1.08501148223877,NA
2020-04-03,"06049",0,-1.31386059522629,NA
2020-04-03,"06051",18,-0.829052716493607,3.02884615384616
2020-04-03,"06053",16,-1.03650236129761,3.95384615384615
2020-04-03,"06055",1,-1.66455450581449,3.47307692307692
2020-04-03,"06057",2,-1.40228566916377,3.43846153846154
2020-04-03,"06059",131,-1.2864226102829,9.39545454545455
2020-04-03,"06061",21,-1.4736939578988,4.55769230769231
2020-04-03,"06063",0,-0.779775023460388,7.10769230769231
2020-04-03,"06065",105,-0.669719204306602,10.1038461538462
2020-04-03,"06067",77,-0.954961001873016,2.73076923076923
2020-04-03,"06069",2,-1.31525981426239,3.71153846153846
2020-04-03,"06071",118,-0.439642541110516,8.22307692307692
2020-04-03,"06073",171,-1.44354891777039,11.2192307692308
2020-04-03,"06075",80,-0.934467077255249,4.62692307692308
2020-04-03,"06077",41,-0.536675572395325,4.48846153846154
2020-04-03,"06079",4,-1.24851620197296,9.68846153846155
2020-04-03,"06081",65,-2.06518110177719,6.43076923076923
2020-04-03,"06083",27,-1.09742510318756,5.36923076923077
2020-04-03,"06085",164,-1.1937153339386,5.38846153846154
2020-04-03,"06087",4,-1.68489153945951,4.72307692307692
2020-04-03,"06089",2,-1.28918666740075,3.22115384615384
2020-04-03,"06093",0,-0.819071770754614,NA
2020-04-03,"06095",16,-0.870555460453033,3
2020-04-03,"06097",6,-1.72706169782535,3.61923076923077
2020-04-03,"06099",28,-0.812387824058533,2.83557692307692
2020-04-03,"06101",0,-0.870211064815521,5.32692307692308
2020-04-03,"06103",0,-1.04216072632774,1.82692307692308
2020-04-03,"06105",0,-1.79771096318339,1.20769230769231
2020-04-03,"06107",6,-1.53055846691132,9
2020-04-03,"06109",0,-0.947088396619806,NA
2020-04-03,"06111",22,-1.25337028503418,5.16538461538461
2020-04-03,"06113",2,-0.894077792717948,3.01153846153846
2020-04-03,"06115",2,-1.26955639571437,NA
2020-04-04,"06001",60,-1.45879550634769,3.25192307692308
2020-04-04,"06005",0,-3.17252659797668,NA
2020-04-04,"06007",3,-1.27092504501343,4.78846153846154
2020-04-04,"06009",0,-2.34349703788757,5.74230769230769
2020-04-04,"06011",1,-0.851897810624582,1.59615384615385
2020-04-04,"06013",30,-3.70796589829857,3.83076923076923
2020-04-04,"06015",0,-1.57900943188884,3.50769230769231
2020-04-04,"06017",15,-1.32934122903817,NA
2020-04-04,"06019",14,-2.40227437019348,2.48461538461538
2020-04-04,"06021",0,-0.787893950939178,5.5695652173913
2020-04-04,"06023",1,-3.34954155084402,NA
2020-04-04,"06025",9,-0.984118521213531,7.48461538461539
2020-04-04,"06027",8,-0.851191183019701,4.98846153846154
2020-04-04,"06029",33,-1.40953242778778,5.42692307692308
2020-04-04,"06031",1,-0.970715026655847,NA
2020-04-04,"06033",0,-1.3802998807255,NA
2020-04-04,"06035",0,-1.62985754013062,NA
2020-04-04,"06037",1007,-1.79765033721924,10.1730769230769
2020-04-04,"06039",0,-1.07796097485856,4.48076923076923
2020-04-04,"06041",5,-1.8346918424201,3.13076923076923
2020-04-04,"06043",0,-0.816577911376953,4.28846153846154
2020-04-04,"06045",0,-2.46718703454459,2.91538461538461
2020-04-04,"06047",5,-2.06899356842041,NA
2020-04-04,"06049",0,-1.50400257110596,NA
2020-04-04,"06051",20,-1.18839311599731,2.71730769230769
2020-04-04,"06053",16,-2.36667816244999,2.35384615384615
2020-04-04,"06055",1,-1.94115686416626,3.18076923076923
2020-04-04,"06057",2,-1.68817496299744,3.6
2020-04-04,"06059",143,-1.5839741230011,7.70384615384615
2020-04-04,"06061",23,-1.30553023351463,3.49615384615385
2020-04-04,"06063",0,-1.39835131168365,8.61153846153846
2020-04-04,"06065",126,-0.304119695832029,9.83846153846154
2020-04-04,"06067",69,-1.51481562431778,2.91153846153846
2020-04-04,"06069",2,-2.95900369966784,3.48461538461538
2020-04-04,"06071",138,-0.144206460885972,7.99230769230769
2020-04-04,"06073",177,-1.77622747421265,10.1576923076923
2020-04-04,"06075",80,-1.9528357213426,3.46153846153846
2020-04-04,"06077",43,-1.42204480199588,4.50384615384615
2020-04-04,"06079",4,-2.05177235603333,6.56346153846154
2020-04-04,"06081",66,-2.49391851766594,3.25384615384615
2020-04-04,"06083",28,-2.04674798511874,4.95
2020-04-04,"06085",159,-2.22234416007996,4.68461538461539
2020-04-04,"06087",4,-1.9634096622467,3.57692307692308
2020-04-04,"06089",2,-1.49214139292127,6.38269230769231
2020-04-04,"06093",0,-3.29408764839172,NA
2020-04-04,"06095",16,-2.23377728462219,3
2020-04-04,"06097",7,-2.04999077436301,4.37692307692308
2020-04-04,"06099",30,-1.8744045824839,3.74423076923077
2020-04-04,"06101",0,-1.10501888726602,4.61153846153846
2020-04-04,"06103",0,-1.69684660434723,6.69615384615385
2020-04-04,"06105",0,-1.68876945972443,4.70384615384615
2020-04-04,"06107",8,-2.15889525413513,9.20769230769231
2020-04-04,"06109",0,-1.43397784233093,NA
2020-04-04,"06111",21,-0.679828345775604,6.56923076923077
2020-04-04,"06113",4,-2.76966885130452,2.83269230769231
2020-04-04,"06115",2,-1.49909504299253,NA
2020-04-05,"06001",72,-1.0040191411972,1.88076923076923
2020-04-05,"06005",0,-0.373918205499649,NA
2020-04-05,"06007",2,-0.880972564220428,2.30384615384615
2020-04-05,"06009",0,-0.205519840121269,2.66923076923077
2020-04-05,"06011",1,-1.42349147796631,0.657692307692308
2020-04-05,"06013",29,-1.09732890129089,4.14615384615384
2020-04-05,"06015",0,-2.42549777030945,3.87692307692308
2020-04-05,"06017",16,-0.691938524062762,NA
2020-04-05,"06019",16,-0.954552516558628,0.265217391304348
2020-04-05,"06021",0,-1.63203120231628,NA
2020-04-05,"06023",2,-1.87199797085881,NA
2020-04-05,"06025",9,-1.07976901531219,7.69230769230769
2020-04-05,"06027",9,-1.42190563678741,4.09807692307692
2020-04-05,"06029",23,-2.22192215919495,3.60384615384615
2020-04-05,"06031",3,-1.52373969554901,NA
2020-04-05,"06033",0,-1.7529866199773,NA
2020-04-05,"06035",0,-1.35870754718781,NA
2020-04-05,"06037",1094,0.481054168247126,6.49615384615385
2020-04-05,"06039",0,-0.750436918102613,1.80384615384615
2020-04-05,"06041",5,-1.0873458793064,2.97307692307692
2020-04-05,"06043",0,-0.39204540848732,3.02692307692308
2020-04-05,"06045",0,-0.0687359367169145,1.35384615384615
2020-04-05,"06047",15,-1.40816169079117,NA
2020-04-05,"06049",0,-0.623049139976501,NA
2020-04-05,"06051",20,-1.86048480798821,2.25769230769231
2020-04-05,"06053",16,-0.801277944477167,0.7
2020-04-05,"06055",1,-2.48670554161072,1.70769230769231
2020-04-05,"06057",2,-0.490971540262797,2.76923076923077
2020-04-05,"06059",144,-0.312391485050766,4.17307692307692
2020-04-05,"06061",23,-0.385376155376434,3.03461538461538
2020-04-05,"06063",0,-0.481122255325317,11.8307692307692
2020-04-05,"06065",129,-0.405881553888321,7.15
2020-04-05,"06067",64,-1.42740678787231,2.17115384615385
2020-04-05,"06069",3,-1.27403151988983,1.83461538461538
2020-04-05,"06071",146,0.0258331176162107,6.10384615384615
2020-04-05,"06073",179,-1.97779488563538,6.03461538461538
2020-04-05,"06075",79,-2.02269864082336,2.35769230769231
2020-04-05,"06077",46,-1.28761834252152,2.77115384615384
2020-04-05,"06079",2,-0.824761688709259,1.94807692307693
2020-04-05,"06081",69,-1.03141868114471,0.792307692307692
2020-04-05,"06083",31,-1.39372718750805,0.905769230769228
2020-04-05,"06085",166,-0.60430369061931,1.79615384615385
2020-04-05,"06087",5,-0.593893637289897,1.66538461538462
2020-04-05,"06089",8,-2.81245511464727,3.58846153846154
2020-04-05,"06093",0,-2.64017915725708,NA
2020-04-05,"06095",15,-1.7425469706694,3
2020-04-05,"06097",6,-2.77890539169312,2.29230769230769
2020-04-05,"06099",30,-1.43981820386679,1.96923076923077
2020-04-05,"06101",0,-2.04303359985352,0.757692307692308
2020-04-05,"06103",0,-1.93801497068136,2.51923076923077
2020-04-05,"06105",0,-1.59686529636383,4.51153846153846
2020-04-05,"06107",4,-0.753412783145905,4.81153846153846
2020-04-05,"06109",0,-0.341879499768559,NA
2020-04-05,"06111",21,0.26363867521286,4.57307692307692
2020-04-05,"06113",3,-1.596800376643,2.52884615384616
2020-04-05,"06115",1,-0.650279726848244,NA
2020-04-06,"06001",79,-0.455610036849976,3.64038461538462
2020-04-06,"06005",0,-0.606783211231232,NA
2020-04-06,"06007",1,-2.10140419006348,2.45384615384615
2020-04-06,"06009",0,-2.22018980979919,2.95769230769231
2020-04-06,"06011",0,-2.11957710169934,0.246153846153846
2020-04-06,"06013",30,-1.27464985847473,4.47307692307692
2020-04-06,"06015",0,-1.63548958301544,5.30384615384615
2020-04-06,"06017",16,-1.18350505828857,NA
2020-04-06,"06019",18,-0.607083141803741,0.886363636363636
2020-04-06,"06021",0,-2.41750884056091,NA
2020-04-06,"06023",3,-0.27455797046423,NA
2020-04-06,"06025",9,-1.38723385334015,9.10769230769231
2020-04-06,"06027",9,-1.11252558231354,2.02692307692308
2020-04-06,"06029",24,-2.57107090950012,2.08846153846154
2020-04-06,"06031",3,-2.43852972984314,NA
2020-04-06,"06033",0,-2.71943688392639,NA
2020-04-06,"06035",0,-0.74400269985199,NA
2020-04-06,"06037",1166,-0.740018546581268,2.53076923076923
2020-04-06,"06039",0,-2.93661898370179,0.946153846153846
2020-04-06,"06041",8,-0.890771329402924,2.73846153846154
2020-04-06,"06043",0,-1.02692343564508,3.59230769230769
2020-04-06,"06045",0,-0.991967499256134,3.03076923076923
2020-04-06,"06047",4,-2.91163931684975,NA
2020-04-06,"06049",0,-2.40354681015015,NA
2020-04-06,"06051",20,-1.3580549955368,2.33461538461538
2020-04-06,"06053",16,-1.76590919832125,0.442307692307692
2020-04-06,"06055",0,-3.07194828987122,3.01153846153846
2020-04-06,"06057",1,-1.94857490062714,2.75769230769231
2020-04-06,"06059",145,-1.18107914924622,0.411538461538462
2020-04-06,"06061",20,-2.51044416427612,3.58076923076923
2020-04-06,"06063",0,-1.54576873779297,11.9461538461538
2020-04-06,"06065",129,-1.69228875637054,2.74615384615385
2020-04-06,"06067",77,-0.774369611093026,2.22307692307692
2020-04-06,"06069",3,-1.18361485004425,1.56153846153846
2020-04-06,"06071",148,-0.316913485527039,1.59230769230769
2020-04-06,"06073",187,-0.579357087612152,2.07307692307692
2020-04-06,"06075",80,-0.821657054330194,4.31538461538462
2020-04-06,"06077",31,-1.63677567316523,1.67884615384615
2020-04-06,"06079",2,-1.43476319313049,1.79423076923077
2020-04-06,"06081",68,-0.497458547353745,3
2020-04-06,"06083",34,-2.50687408447266,0.473076923076923
2020-04-06,"06085",181,-0.905292868614197,3.48461538461538
2020-04-06,"06087",5,-3.04841279983521,2.38076923076923
2020-04-06,"06089",6,-2.73526539300879,3.11730769230769
2020-04-06,"06093",0,-2.87055255819679,NA
2020-04-06,"06095",15,-2.0578281879425,3
2020-04-06,"06097",6,-2.76573506786854,3.04615384615385
2020-04-06,"06099",28,-0.732050716876984,2.21153846153846
2020-04-06,"06101",0,-2.83377051353455,0.780769230769231
2020-04-06,"06103",0,-2.14359812608361,2.03846153846154
2020-04-06,"06105",0,-2.52377700805664,1.32307692307692
2020-04-06,"06107",12,-2.1894970644522,2.68076923076923
2020-04-06,"06109",0,-1.46593133526942,NA
2020-04-06,"06111",22,-0.422748923301697,0.0634615384615383
2020-04-06,"06113",4,-2.05714071078694,2.84807692307692
2020-04-06,"06115",1,-1.58503603935242,NA
2020-04-07,"06001",76,-1.17953351140022,4.70769230769231
2020-04-07,"06005",0,0.180916965007782,NA
2020-04-07,"06007",1,-1.14367374777794,3.88461538461538
2020-04-07,"06009",0,-0.889914917833337,2.53461538461538
2020-04-07,"06011",0,-1.87152981758118,1.41923076923077
2020-04-07,"06013",31,-1.32190477848053,4.04038461538462
2020-04-07,"06015",0,-1.67580074071884,6.56153846153846
2020-04-07,"06017",16,-0.644830042496324,NA
2020-04-07,"06019",20,-1.07694825530052,0.246153846153846
2020-04-07,"06021",0,-1.41771018505096,3.78571428571429
2020-04-07,"06023",2,-1.85939263458919,NA
2020-04-07,"06025",9,-1.00947737693787,2.92307692307692
2020-04-07,"06027",9,-1.92270684242249,1.63269230769231
2020-04-07,"06029",28,-1.18825247752121,2.81538461538462
2020-04-07,"06031",3,-0.910337845695864,NA
2020-04-07,"06033",0,-1.31413972377777,NA
2020-04-07,"06035",0,-1.28566324710846,NA
2020-04-07,"06037",1251,-0.829809188842773,4.07307692307692
2020-04-07,"06039",0,-1.66624998843583,2.41923076923077
2020-04-07,"06041",6,-1.44593238830566,3.36538461538462
2020-04-07,"06043",0,-1.11614224110241,3.98461538461538
2020-04-07,"06045",0,-1.36335557699203,5.14615384615385
2020-04-07,"06047",3,-1.55098357905323,6.32692307692308
2020-04-07,"06049",0,-1.34026116132736,NA
2020-04-07,"06051",20,-1.5342715382576,4.35576923076923
2020-04-07,"06053",18,-2.54168379306793,1.39615384615385
2020-04-07,"06055",0,-0.996141850563169,3.47692307692308
2020-04-07,"06057",1,-0.558545246720314,4.51538461538462
2020-04-07,"06059",143,-0.794473171234131,2.48846153846154
2020-04-07,"06061",19,-1.46362531823234,3.97692307692308
2020-04-07,"06063",0,-1.06105723977089,10.2269230769231
2020-04-07,"06065",129,-0.826358914375305,2.58846153846154
2020-04-07,"06067",74,-1.19931175954634,2.75576923076923
2020-04-07,"06069",3,-0.506234385881107,0.827777777777778
2020-04-07,"06071",146,-0.60130614051592,2.60384615384615
2020-04-07,"06073",203,-0.423954635858536,2.30769230769231
2020-04-07,"06075",88,-1.49094579324859,5.88846153846154
2020-04-07,"06077",31,-1.17143696546555,3.04230769230769
2020-04-07,"06079",2,-0.459866500732834,2.81730769230769
2020-04-07,"06081",63,-1.40033660675375,3.73076923076923
2020-04-07,"06083",41,-1.0268229758082,0.85
2020-04-07,"06085",187,-0.734585329890251,3.86153846153846
2020-04-07,"06087",4,-0.362719878554344,1.61923076923077
2020-04-07,"06089",5,-1.51328408718109,5.91730769230769
2020-04-07,"06093",0,-1.58526015281677,NA
2020-04-07,"06095",14,-1.81412923336029,3
2020-04-07,"06097",6,-1.6580057144165,2.11153846153846
2020-04-07,"06099",28,-1.43261004507103,3.76923076923077
2020-04-07,"06101",0,-1.37202258109788,2.68076923076923
2020-04-07,"06103",0,-1.55561675735709,3.1
2020-04-07,"06105",0,-1.90761328058412,5.48846153846154
2020-04-07,"06107",8,-0.804526376864928,2.57307692307692
2020-04-07,"06109",0,-0.228517593573768,NA
2020-04-07,"06111",22,-1.14958674843706,1.14423076923077
2020-04-07,"06113",2,-1.94748083205544,3.09615384615384
2020-04-07,"06115",2,-1.38420646754059,NA
2020-04-08,"06001",84,-1.66205406188965,4.49423076923077
2020-04-08,"06005",0,-0.86369600892067,NA
2020-04-08,"06007",1,-1.28959977626801,3.69615384615385
2020-04-08,"06009",0,-1.42761439085007,3.14615384615385
2020-04-08,"06011",0,-0.75082098331893,2.73846153846154
2020-04-08,"06013",35,-1.30004179477692,5.33269230769231
2020-04-08,"06015",0,-1.46706867218018,9.59230769230769
2020-04-08,"06017",16,-1.93934214115143,NA
2020-04-08,"06019",22,-0.993074427506992,0.826923076923077
2020-04-08,"06021",0,-1.19925117492676,4.25769230769231
2020-04-08,"06023",2,-1.48543969007887,NA
2020-04-08,"06025",16,-0.983040142804384,1.17307692307692
2020-04-08,"06027",9,-1.45817391391149,1.87692307692308
2020-04-08,"06029",31,-0.787991374731064,0.715384615384615
2020-04-08,"06031",2,-1.4734308719635,NA
2020-04-08,"06033",0,-1.2369269788144,NA
2020-04-08,"06035",0,-1.6777161359787,NA
2020-04-08,"06037",1331,-1.2442120840967,3.92692307692308
2020-04-08,"06039",0,0.0734611451625824,4.29444444444444
2020-04-08,"06041",5,-1.23403894901276,4.71538461538462
2020-04-08,"06043",0,0.216347977519035,4.45384615384615
2020-04-08,"06045",0,-1.51154577732086,5.94423076923077
2020-04-08,"06047",1,-0.967211857598419,6.87692307692308
2020-04-08,"06049",0,-1.3806129693985,NA
2020-04-08,"06051",19,-1.37427270412445,2.525
2020-04-08,"06053",18,-0.789077281951904,2.54230769230769
2020-04-08,"06055",0,-0.881339505888261,5.21153846153846
2020-04-08,"06057",2,-1.81918090581894,3.85384615384615
2020-04-08,"06059",153,-1.31970176100731,0.93846153846154
2020-04-08,"06061",18,-1.69146764278412,4.7
2020-04-08,"06063",0,-1.55857248339966,7.85769230769231
2020-04-08,"06065",149,-0.916494607925415,2.12307692307692
2020-04-08,"06067",76,-0.721156358718872,3.50192307692308
2020-04-08,"06069",2,-1.72402761169458,4.94545454545455
2020-04-08,"06071",132,-1.14871587089675,1.62307692307692
2020-04-08,"06073",225,-0.214055802909442,2.38461538461538
2020-04-08,"06075",90,-1.48853528499603,5.69230769230769
2020-04-08,"06077",32,-1.15011382102966,3.01538461538461
2020-04-08,"06079",2,-1.04177612629679,2.29230769230769
2020-04-08,"06081",66,-0.513323843479156,4.70384615384615
2020-04-08,"06083",42,-0.933139003244187,0.526923076923077
2020-04-08,"06085",156,-2.06762342637699,5.15
2020-04-08,"06087",4,-0.946148397611623,3.15
2020-04-08,"06089",4,-1.21733430638929,6.20192307692308
2020-04-08,"06093",0,-1.13118964918978,NA
2020-04-08,"06095",15,-0.805735170841217,3.15384615384615
2020-04-08,"06097",6,-1.32697713375092,3.96538461538462
2020-04-08,"06099",30,-1.23971712589264,3.10769230769231
2020-04-08,"06101",0,-0.597941935062408,3.61153846153846
2020-04-08,"06103",0,-1.12083458900452,4.33461538461538
2020-04-08,"06105",0,-1.44684731960297,3.29615384615385
2020-04-08,"06107",7,-1.0186360180378,3.93461538461539
2020-04-08,"06109",0,-1.64777219295502,NA
2020-04-08,"06111",18,-0.766873478889465,1.425
2020-04-08,"06113",2,-0.760582983493805,3.65769230769231
2020-04-08,"06115",2,-1.04465323046372,NA
2020-04-09,"06001",80,-0.175569593906403,3.29230769230769
2020-04-09,"06005",0,-0.16670735180378,NA
2020-04-09,"06007",1,-0.376788228750229,5.03076923076923
2020-04-09,"06009",0,-0.640393837660109,2.74230769230769
2020-04-09,"06011",0,-0.96994286775589,3.12692307692308
2020-04-09,"06013",37,-0.651193495312234,4.88653846153847
2020-04-09,"06015",0,-2.4148313999176,15.8384615384615
2020-04-09,"06017",17,-0.437782913446426,NA
2020-04-09,"06019",25,-2.4201991558075,-0.0769230769230769
2020-04-09,"06021",0,-1.77102816104889,6.26153846153846
2020-04-09,"06023",2,-0.162888135837239,NA
2020-04-09,"06025",14,-1.03400909900665,2.34615384615385
2020-04-09,"06027",9,-1.03189894120573,1.22115384615385
2020-04-09,"06029",27,-1.21966218948364,0.715384615384615
2020-04-09,"06031",6,-1.4091477394104,NA
2020-04-09,"06033",0,-1.57860551062769,NA
2020-04-09,"06035",0,-0.655716507565724,NA
2020-04-09,"06037",1368,-0.913608133792877,2.79230769230769
2020-04-09,"06039",0,-1.99157297611237,2.28461538461538
2020-04-09,"06041",5,-1.19524895564785,4.63076923076923
2020-04-09,"06043",0,-0.518625140190125,1.70384615384615
2020-04-09,"06045",0,-2.42345732484406,4.96923076923077
2020-04-09,"06047",1,-0.945466637611389,3.95384615384615
2020-04-09,"06049",0,-1.0522444657202,NA
2020-04-09,"06051",18,-1.78046810626984,1.40192307692308
2020-04-09,"06053",17,-0.859740674495697,1.69615384615385
2020-04-09,"06055",0,-2.15189003944397,4.35384615384615
2020-04-09,"06057",2,-0.452583312988281,7.2794117647059
2020-04-09,"06059",146,-0.978079736232758,2.54230769230769
2020-04-09,"06061",18,0.0320518687367439,4.98461538461539
2020-04-09,"06063",0,-0.937433362007141,8.7
2020-04-09,"06065",201,-1.32944202423096,2.05769230769231
2020-04-09,"06067",74,-1.75674523879291,3.13461538461539
2020-04-09,"06069",2,-0.658859240079954,3.29615384615385
2020-04-09,"06071",136,-1.57991981506348,2.00384615384615
2020-04-09,"06073",227,-0.175736525348465,1.28846153846154
2020-04-09,"06075",88,-0.768784587569069,3.52692307692308
2020-04-09,"06077",29,-1.18580806255341,3.28846153846154
2020-04-09,"06079",2,-0.989677534375778,1.86538461538461
2020-04-09,"06081",58,-0.489182829856873,3.31153846153846
2020-04-09,"06083",40,-1.13928353786469,0.655769230769229
2020-04-09,"06085",158,-1.02744197845459,4.58076923076923
2020-04-09,"06087",4,-0.549259126186371,2.51153846153846
2020-04-09,"06089",5,-0.331531435251236,6.17115384615385
2020-04-09,"06093",0,-0.85590136051178,NA
2020-04-09,"06095",14,-1.71394645007191,3
2020-04-09,"06097",5,-1.06449568271637,4.06923076923077
2020-04-09,"06099",28,-1.91012015064471,1.71923076923077
2020-04-09,"06101",0,-0.138126407251953,3.7125
2020-04-09,"06103",0,-0.838924960161261,6.19615384615385
2020-04-09,"06105",0,-1.6906937834374,4.20769230769231
2020-04-09,"06107",10,-0.42407980707551,2.69166666666667
2020-04-09,"06109",0,-0.187016233801842,NA
2020-04-09,"06111",18,-0.699315309524536,0.515384615384616
2020-04-09,"06113",2,-2.68970394134521,4.35
2020-04-09,"06115",3,-0.0561040632377,NA
2020-04-10,"06001",93,-2.526948591769,4.49038461538461
2020-04-10,"06005",0,-1.93221867084503,NA
2020-04-10,"06007",1,-1.5279316386973,3.87307692307692
2020-04-10,"06009",0,-1.53229525521766,2.87307692307692
2020-04-10,"06011",0,-1.34663433053969,3.08846153846154
2020-04-10,"06013",42,-2.07464500423736,5.24038461538462
2020-04-10,"06015",0,-2.1676832683948,10.2961538461538
2020-04-10,"06017",17,-1.68411313240328,NA
2020-04-10,"06019",27,-0.484638869762421,-0.00384615384615385
2020-04-10,"06021",0,-1.45463571995708,4.63461538461539
2020-04-10,"06023",2,-0.898014632007538,NA
2020-04-10,"06025",14,-1.03149277159061,1.91923076923077
2020-04-10,"06027",9,-0.759572982788086,1.23269230769231
2020-04-10,"06029",33,-1.42393970076458,1.98636363636364
2020-04-10,"06031",8,-1.00659904499609,NA
2020-04-10,"06033",0,-1.96053671836853,NA
2020-04-10,"06035",0,-0.73434990644455,NA
2020-04-10,"06037",1299,-1.91926288604736,4.42307692307692
2020-04-10,"06039",0,-2.01964671351874,3.49230769230769
2020-04-10,"06041",6,-2.40433451200041,3.75
2020-04-10,"06043",0,-1.73388752444413,1.93076923076923
2020-04-10,"06045",0,-3.08629155158997,4.28653846153846
