"","RACE_WHITE","RACE_BLACK","RACE_NATAM","RACE_OTHER","RACE_HISP","INCOME_PERCAP","FIPS_STATE","FIPS_COUNTY"
"1754",0.649136299100805,0.00414103170847137,0.0524727875059158,0.0349621391386654,0.267451490771415,121988,"32","013"
"1755",0.679951270449008,0.00104420466411417,0.0414201183431953,0.0226244343891403,0.26070309780717,33329,"32","015"
"1756",0.862195593351372,0.0299574797062234,0.00231928875144956,0.0162350212601469,0.085427135678392,50694,"32","017"
"1757",0.75586492333741,0.00901138180792023,0.0248330354623272,0.059655723826545,0.166362524691939,257470,"32","019"
"1758",0.587005395683453,0.0247302158273381,0.204361510791367,0.0777877697841727,0.120728417266187,44355,"32","021"
"1759",0.768333142661023,0.0236357396178927,0.0128589406246425,0.0668802196545018,0.143827937306944,NA,"32","023"
"1760",0.656481621539858,0.0423536530025715,0.0291937679624868,0.0301013462411133,0.241567085161095,19330,"32","027"
"1761",0.84496320730779,0.0081197665567115,0.0190307028672926,0.133468662775945,0.0515097690941385,35887,"32","029"
"1762",0.634350457061929,0.0213214173137456,0.0132789920219496,0.0699355806839724,0.24178775811013,NA,"32","031"
"1763",0.721680188969909,0.0520694259012016,0.0498100030810311,0.017459176337681,0.156310978740885,79543,"32","033"
"1764",0.674775552169203,0.0166706446104981,0.0192777277984835,0.0483962766445738,0.237409807773514,NA,"32","510"
"1765",0.951484168865435,0.00646437994722955,0.0029023746701847,0.0285784960422164,0.0163258575197889,551040,"33","001"
"1766",0.959427257525084,0.00472408026755853,0.000877926421404682,0.0274665551839465,0.0141722408026756,398213,"33","003"
"1767",0.942213130876047,0.00671360948297339,0.00174396496335051,0.0371608774897395,0.0177543500780195,547746,"33","005"
"1768",0.92121855296835,0.0270304013983395,0.00327735813721206,0.0261876521630564,0.0292777326924277,303704,"33","007"
"1769",0.909298415561568,0.0101212546347329,0.00347396198683903,0.0334368841233256,0.0232599570208549,700187,"33","009"
"1770",0.848535711418751,0.0227105211305636,0.0010703330438569,0.0422927506829455,0.0652976134005697,NA,"33","011"
"1771",0.92593608650269,0.012679656344512,0.00143858897840109,0.0358041377833686,0.0207692101811953,1293472,"33","013"
"1772",0.927761700788847,0.00699704059594467,0.000429326612678572,0.0331859639693376,0.0285551356967053,NA,"33","015"
"1773",0.90906680599203,0.00826594508605161,0.000522470113929677,0.04907320040238,0.0234175783900122,870206,"33","017"
"1774",0.951814492753623,0.00674782608695652,0.00503188405797101,0.0277101449275362,0.0149333333333333,318985,"33","019"
"1775",0.564785748066389,0.142165569991696,0.00222686462673951,0.0486223602530731,0.186673071695359,NA,"34","001"
"1776",0.572501690862033,0.0530764011574206,0.00110537753266401,0.0357247695965264,0.194117413029476,8704984,"34","003"
"1777",0.679077978434786,0.159097782766199,0.000347247892429324,0.0671106959071795,0.0784690624530935,4539647,"34","005"
"1778",0.571635522215674,0.183171156184774,0.00106628929354885,0.0433630882576123,0.16370201451809,4330501,"34","007"
"1779",0.85503441651993,0.0459313803959234,0.000277466517261619,0.0279921028760472,0.0745744624086228,NA,"34","009"
"1780",0.469576271186441,0.180026075619296,0.00523468057366362,0.0613950456323338,0.301525423728814,NA,"34","011"
"1781",0.308346617436725,0.386421861118637,0.00151344267253057,0.0408931958087341,0.227131074720719,NA,"34","013"
"1782",0.788359715594185,0.0991157014564108,0.000519164386010755,0.0451088526123252,0.0594529176350859,2313048,"34","015"
"1783",0.288507412907867,0.107978840346918,0.0013071484869831,0.0409299000495041,0.431851050878586,NA,"34","017"
"1784",0.860304995561811,0.025093761745208,0.00050379445186364,0.0231425578364027,0.0635100878841433,1401936,"34","019"
"1785",0.50372598044267,0.198201007696021,0.00055049056030719,0.0357330744491027,0.171847966981413,3062048,"34","021"
"1786",0.438276129856368,0.0944141633341317,0.00153623209442868,0.0399154225605965,0.207592131588561,6813701,"34","023"
"1787",0.753477374407872,0.066547746423971,0.000813298961961029,0.0357113638879219,0.106720223552945,NA,"34","025"
"1788",0.718414670407356,0.0314614377921571,0.000610862428522016,0.0335003428515948,0.131001672792147,5607861,"34","027"
"1789",0.848388094043474,0.0277629958492345,0.000361523738087877,0.0260753219504037,0.0911647990755804,NA,"34","029"
"1790",0.418100908457844,0.104995426959315,0.00153360540114792,0.0282119906912335,0.408895308119776,2938187,"34","031"
"1791",0.746684350132626,0.129026146267526,0.00244726537829986,0.0495768599216875,0.086443728685108,NA,"34","033"
"1792",0.572546157201008,0.0918903857336693,0.00104186857918201,0.0354417038185695,0.144556236673774,3593980,"34","035"
"1793",0.868135883849386,0.0203446288774262,0.000161632630114267,0.0258401383013113,0.0780685603451911,1718584,"34","037"
"1794",0.402758441126375,0.201645011626099,0.000504460588790488,0.052136634687361,0.310532558501155,4207975,"34","039"
"1795",0.824400477924228,0.0430037725908573,0.000837308195271561,0.0317988955058188,0.0885382856820299,853443,"34","041"
"1796",0.390085761673445,0.0245273664142413,0.0412414489177975,0.0400491668781688,0.498201247764471,4586818,"35","001"
"1797",0.815202034473015,0,0.000565131393048884,0.00621644532353772,0.179429217293021,20767,"35","003"
"1798",0.394949510380544,0.015353121801433,0.00870774072320078,0.0224873584992132,0.562138132265999,338176,"35","005"
"1799",0.195937430498925,0.0092668099933279,0.390355104158944,0.0349914745348061,0.382496849284602,124700,"35","006"
"1800",0.467659677811058,0.0048571197280013,0.00930947947866915,0.0403140937424108,0.494211932324132,66179,"35","007"
"1801",0.48176258491205,0.052789896213072,0.00912368772286301,0.0470328094185143,0.415785175003486,275889,"35","009"
"1802",0.520388349514563,0.0160194174757282,0,0.0058252427184466,0.460679611650485,19215,"35","011"
"1803",0.275023451504147,0.0167086162219395,0.00684040903138322,0.0212224502874551,0.680256155439356,836545,"35","013"
"1804",0.475599352333861,0.0142939220363181,0.0134930445531626,0.016801016766196,0.483991155526925,333836,"35","015"
"1805",0.460247318342183,0.0055949538505399,0.0187092405830156,0.0203841630733046,0.503438936602402,194432,"35","017"
"1806",0.189411227749886,0.0114103149246919,0.0118667275216796,0.00912825193975354,0.783660429027841,17930,"35","019"
"1807",0.616557734204793,0,0,0.0152505446623094,0.372549019607843,32424,"35","021"
"1808",0.407687028140014,0.0061770761839396,0.00526195378631892,0.00183024479524136,0.579958819492107,41457,"35","023"
"1809",0.360936029432735,0.0362632974930839,0.0070872429626672,0.0268088868607934,0.578872315546302,454238,"35","025"
"1810",0.624987167641926,0.00826403859973309,0.0161687711733908,0.0406015809465147,0.326557848270198,126811,"35","027"
"1811",0.72134451950316,0.00196121159293964,0.00942471126607104,0.074199171932883,0.176291130965352,225582,"35","028"
"1812",0.300898450379163,0.0111688097593142,0.00816023738872404,0.0129821958456973,0.666172106824926,98648,"35","029"
"1813",0.0884981262611704,0.00577907726942031,0.73657840189982,0.0317231533720435,0.143227772515752,264778,"35","031"
"1814",0.156037694499233,0.000219154065307911,0,0.0326539557308788,0.81108919570458,17689,"35","033"
"1815",0.492615408015819,0.0325043729561183,0.0606129743706746,0.0419651684538748,0.380241843486197,361393,"35","035"
"1816",0.499104263704765,0.0145706437358175,0.0136151916875672,0.0230502806640392,0.451570524304311,56527,"35","037"
"1817",0.124914137430992,0.00417228483476226,0.142315618083293,0.0176050067418017,0.713511588266721,NA,"35","039"
"1818",0.5250300779411,0.0233823298634723,0.00340011508081812,0.0562326724904535,0.415389443950411,99621,"35","041"
"1819",0.439869573556678,0.0205585036478202,0.119905661047532,0.0444202913993848,0.383877132039014,NA,"35","043"
"1820",0.387069946255541,0.00558628535561571,0.381248283707975,0.0355419559844651,0.201004276018987,767615,"35","045"
"1821",0.179389312977099,0.0105586074052936,0.0101662267246914,0.0277876863808233,0.776093315260041,137469,"35","047"
"1822",0.427264852233123,0.00861553751418575,0.0247721885345528,0.0270284789513622,0.513064324422329,1937722,"35","049"
"1823",0.650740907049843,0.00583744948361024,0.00933991917377638,0.0509205208801078,0.302559497081275,104295,"35","051"
"1824",0.346764705882353,0.00352941176470588,0.0902352941176471,0.0675294117647059,0.496764705882353,105009,"35","053"
"1825",0.351678423741182,0.0021588421308684,0.0664072001945998,0.0148990513257115,0.569751885186086,139030,"35","055"
"1826",0.514010900929785,0.0175056107726836,0.0104520679705034,0.051298493106765,0.428278294325104,81797,"35","057"
"1827",0.513293413173653,0.0196407185628743,0.0172455089820359,0.0701796407185629,0.418203592814371,23968,"35","059"
"1828",0.330006846068777,0.00926852388224762,0.0372979093159197,0.031439254305124,0.603546790246985,389621,"35","061"
"1829",0.726415462582865,0.116873654147665,0.00104740653035202,0.064913182359332,0.0583067144613663,2640127,"36","001"
"1830",0.943987240829346,0.0135885167464115,0.00282828282828283,0.0236469962785752,0.0158213716108453,NA,"36","003"
"1831",0.0931056450087351,0.292985050129636,0.00241746135956469,0.0297036175681841,0.55890649515395,NA,"36","005"
"1832",0.837810310593512,0.0516815670620673,0.00174380922006975,0.0510025617020401,0.0410180965216407,1483846,"36","007"
"1833",0.906533995829364,0.0157557346239992,0.0294647684267436,0.0388873156038411,0.0206600931956852,NA,"36","009"
"1834",0.902553038475369,0.0416217188061848,0.00177222992756973,0.039605486207428,0.0286638927415626,NA,"36","011"
"1835",0.875593879188005,0.0229453322638366,0.00309279940766336,0.037560930462146,0.0739263898315543,NA,"36","013"
"1836",0.863972474924189,0.0576160485187777,0.0032890132960112,0.0599720083974808,0.0302659202239328,558184,"36","015"
"1837",0.94825018615041,0.00887316952097295,0.00291635641598412,0.028646479688922,0.0214693472325639,319365,"36","017"
"1838",0.899881179295492,0.040807485704384,0.00254969428422903,0.024271604327054,0.0285912320221799,500534,"36","019"
"1839",0.866248625223658,0.042088675125987,0.000541702916988132,0.0527585810666623,0.0464058832219833,801834,"36","021"
